ID,Wikidata ID,Name,Wikidata Name,Beziehung Namen,von,bis,Jahre plausibel,typ
1931_15693,Q1912505,Max Fleischer,Max Fleischer,identisch,1841-03-29,1905-12-18,nein,Mensch
1931_15694,Q93788,Max Fleischer,Max Fleischer,identisch,1883-07-19,1972-09-11,plausibel,Mensch
1931_15694,Q11771859,Max Fleischer,Max Fleischer,identisch,1861-07-04,1930-04-03,nein,Mensch
1931_15694,Q182096,Max Fleischer,Max Fleischer,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_15694,Q1912505,Max Fleischer,Max Fleischer,identisch,1841-03-29,1905-12-18,nein,Mensch
1931_15695,Q93788,Max Fleischer,Max Fleischer,identisch,1883-07-19,1972-09-11,plausibel,Mensch
1931_15695,Q11771859,Max Fleischer,Max Fleischer,identisch,1861-07-04,1930-04-03,nein,Mensch
1931_15695,Q182096,Max Fleischer,Max Fleischer,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_15695,Q1912505,Max Fleischer,Max Fleischer,identisch,1841-03-29,1905-12-18,nein,Mensch
1931_15697,Q1372172,Michael Fleischer,Michael Fleischer,identisch,1908-01-01,1998-01-01,plausibel,Mensch
1931_15697,Q6830328,Michael Fleischer,Michael Fleischer,identisch,-,-,unbekannt,Mensch
1931_15698,Q100277,Moritz Fleischer,Moritz Fleischer,identisch,1843-01-02,1927-05-20,nein,Mensch
1931_15701,Q2038711,Otto Fleischer,Otto Fleischer,identisch,-,-,unbekannt,Mensch
1931_15702,Q1243997,Paul Fleischer,Paul Fleischer,identisch,-,-,unbekannt,Mensch
1931_15738,Q899264,Martin Fleischmann,Martin Fleischmann,identisch,1927-03-29,2012-08-03,plausibel,Mensch
1931_15739,Q1364021,Max Fleischmann,Max Fleischmann,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_15739,Q1682459,Max Fleischmann,Max Fleischmann,identisch,1877-01-16,1935-05-12,plausibel,Mensch
1931_15739,Q1696977,Max Fleischmann,Max Fleischmann,identisch,-,-,unbekannt,Mensch
1931_15742,Q2059574,Paul Fleischmann,Paul Fleischmann,identisch,1889-09-23,1965-06-07,plausibel,Mensch
1931_15743,Q2059574,Paul Fleischmann,Paul Fleischmann,identisch,1889-09-23,1965-06-07,plausibel,Mensch
1931_15744,Q76392,Peter Fleischmann,Peter Fleischmann,identisch,1937-07-26,-,nein,Mensch
1931_15747,Q102983,Rudolf Fleischmann,Rudolf Fleischmann,identisch,1903-05-01,2002-02-03,plausibel,Mensch
1931_15767,Q1303842,Karl Flesch,Karl Flesch,identisch,1853-07-06,1915-08-15,nein,Mensch
1931_15767,Q464795,Karl Flesch,Karl Fleschen,unklar,1955-06-28,-,nein,Mensch
1931_15767,Q1730987,Karl Flesch,Karl Flesch (Dichter),unklar,-,-,unbekannt,Mensch
1931_15777,Q1579498,Hans Flieg,Hans Fliege,unklar,-,-,unbekannt,Mensch
1931_15778,Q824937,Hermann Flieg,Hermann Fliege,unklar,-,-,unbekannt,Mensch
1931_15844,Q17123715,Ilse Flöte,Ilse Flöter,unklar,-,-,unbekannt,Mensch
1931_15866,Q1109307,Max Fluß,Max Fluß,identisch,1889-01-22,1935-03-08,plausibel,Mensch
1931_15886,Q64717,Bernhard Förster,Bernhard Förster,identisch,1843-03-31,1889-06-03,nein,Mensch
1931_15888,Q1459187,Friedrich Förster,Friedrich Förster,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_15888,Q113131,Friedrich Förster,Friedrich Förster,identisch,1908-02-13,1999-03-29,plausibel,Mensch
1931_15888,Q1459185,Friedrich Förster,Friedrich Försterling,unklar,-,-,unbekannt,Mensch
1931_15898,Q1600221,Heinz Fol,Heinz Folte,unklar,1910-04-28,1976-02-19,plausibel,Mensch
1931_15928,Q1437761, Formstecher,Formstecher,unklar,-,-,unbekannt,Beruf
1931_15951,Q1479253,Wilhelm Fränke,Wilhelm Fränkel,unklar,-,-,unbekannt,Mensch
1931_15964,Q106135,Bernhard Fränkel,Bernhard Fränkel,identisch,1836-11-17,1911-11-11,nein,Mensch
1931_15965,Q106135,Bernhard Fränkel,Bernhard Fränkel,identisch,1836-11-17,1911-11-11,nein,Mensch
1931_15978,Q124185,Ernst Fränkel,Ernst Fränkel,identisch,1844-05-05,1921-01-01,nein,Mensch
1931_15979,Q124185,Ernst Fränkel,Ernst Fränkel,identisch,1844-05-05,1921-01-01,nein,Mensch
1931_15980,Q124185,Ernst Fränkel,Ernst Fränkel,identisch,1844-05-05,1921-01-01,nein,Mensch
1931_15981,Q124185,Ernst Fränkel,Ernst Fränkel,identisch,1844-05-05,1921-01-01,nein,Mensch
1931_15986,Q1466275,Fritz Fränkel,Fritz Fränkel,identisch,1892-09-07,1944-06-21,plausibel,Mensch
1931_16000,Q70478,Hermann Fränkel,Hermann Fränkel,identisch,1888-05-07,1977-04-08,plausibel,Mensch
1931_16001,Q70478,Hermann Fränkel,Hermann Fränkel,identisch,1888-05-07,1977-04-08,plausibel,Mensch
1931_16002,Q70478,Hermann Fränkel,Hermann Fränkel,identisch,1888-05-07,1977-04-08,plausibel,Mensch
1931_16003,Q70478,Hermann Fränkel,Hermann Fränkel,identisch,1888-05-07,1977-04-08,plausibel,Mensch
1931_16026,Q1912535,Max Fränkel,Max Fränkel,identisch,1846-03-11,1903-06-10,nein,Mensch
1931_16039,Q95782,Rudolf Fränkel,Rudolf Fränkel,identisch,1901-06-14,1974-01-01,plausibel,Mensch
1931_16051,Q61043,Adolf Fraenkel,Adolf Abraham Halevi Fraenkel,unklar,1891-02-17,1965-10-15,plausibel,Mensch
1931_16052,Q61043,Adolf Fraenkel,Adolf Abraham Halevi Fraenkel,unklar,1891-02-17,1965-10-15,plausibel,Mensch
1931_16053,Q61043,Adolf Fraenkel,Adolf Abraham Halevi Fraenkel,unklar,1891-02-17,1965-10-15,plausibel,Mensch
1931_16055,Q91335,Albert Fraenkel,Albert Fraenkel,identisch,1848-03-10,1916-01-01,nein,Mensch
1931_16055,Q2637930,Albert Fraenkel,Albert Fraenkel,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16055,Q70007,Albert Fraenkel,Albert Fraenkel,identisch,1864-06-03,1938-01-01,plausibel,Mensch
1931_16056,Q91335,Albert Fraenkel,Albert Fraenkel,identisch,1848-03-10,1916-01-01,nein,Mensch
1931_16056,Q2637930,Albert Fraenkel,Albert Fraenkel,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16056,Q70007,Albert Fraenkel,Albert Fraenkel,identisch,1864-06-03,1938-01-01,plausibel,Mensch
1931_16087,Q86812,Ernst Fraenkel,Ernst Fraenkel,identisch,1898-12-26,1975-03-28,plausibel,Mensch
1931_16087,Q176025,Ernst Fraenkel,Ernst Fraenkel,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16087,Q92522,Ernst Fraenkel,Ernst Fraenkel,identisch,1881-10-16,1957-10-02,plausibel,Mensch
1931_16087,Q1358093,Ernst Fraenkel,Ernst Fraenkel (Historiker),unklar,-,-,unbekannt,Mensch
1931_16094,Q1579507,Hans Fraenkel,Hans Fraenkel,identisch,1888-06-12,1971-07-25,plausibel,Mensch
1931_16095,Q110733,Heinrich Fraenkel,Heinrich Fraenkel,identisch,-,1986-05-01,plausibel,Mensch
1931_16096,Q110733,Heinrich Fraenkel,Heinrich Fraenkel,identisch,-,1986-05-01,plausibel,Mensch
1931_16129,Q1912506,Max Fraenkel,Max Fraenkel,identisch,-,-,unbekannt,Mensch
1931_16130,Q1912506,Max Fraenkel,Max Fraenkel,identisch,-,-,unbekannt,Mensch
1931_16131,Q1912506,Max Fraenkel,Max Fraenkel,identisch,-,-,unbekannt,Mensch
1931_16132,Q1912506,Max Fraenkel,Max Fraenkel,identisch,-,-,unbekannt,Mensch
1931_16160,Q2572674,Wilhelm Fraenkel,Wilhelm Fraenkel,identisch,-,-,unbekannt,Mensch
1931_16172,Q13417700,Bernhard Franck,Christoph Bernhard Francke,unklar,-,-,unbekannt,Mensch
1931_16175,Q13417700,Bernhard Francke,Christoph Bernhard Francke,unklar,-,-,unbekannt,Mensch
1931_16180,Q584189, Frank,Frank,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16180,Q562475, Frank,Jakowlew Jak-9,unklar,-,-,unbekannt,Kampfflugzeug
1931_16180,Q182069, Frank,Frank,unklar,-,-,unbekannt,Musikalbum
1931_16180,Q220546, Frank,Frank,unklar,-,-,unbekannt,Vorname
1931_16180,Q13560458, Frank,Frank,unklar,-,-,unbekannt,Familienname
1931_16180,Q3478289, Frank,Frank,unklar,-,-,unbekannt,-
1931_16180,Q1442836, Frank,Frank,unklar,-,-,unbekannt,Buch
1931_16181,Q1399939,Albert Frank,Albert Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16181,Q4710232,Albert Frank,Albert Franks,unklar,1936-04-13,-,nein,Mensch
1931_16181,Q2637931,Albert Frank,Albert Frank (Politiker),unklar,1881-09-03,-,nein,Mensch
1931_16181,Q2637924,Albert Frank,Albert Frank (Dramatiker),unklar,-,-,unbekannt,Mensch
1931_16181,Q2637923,Albert Frank,Albert Frank (Chemiker),unklar,1872-08-25,-,nein,Mensch
1931_16181,Q2637929,Albert Frank,Albert Frank (Ingenieur),unklar,1841-12-19,1909-11-20,nein,Mensch
1931_16182,Q2644971,Alfred Frank,Alfred Frank,identisch,1884-05-28,1945-01-12,plausibel,Mensch
1931_16182,Q2644977,Alfred Frank,Alfred Frankenfeld,unklar,1898-10-27,-,nein,Mensch
1931_16182,Q2644975,Alfred Frank,Alfred Franke-Gricksch,unklar,-,-,unbekannt,Mensch
1931_16183,Q2644971,Alfred Frank,Alfred Frank,identisch,1884-05-28,1945-01-12,plausibel,Mensch
1931_16183,Q2644977,Alfred Frank,Alfred Frankenfeld,unklar,1898-10-27,-,nein,Mensch
1931_16183,Q2644975,Alfred Frank,Alfred Franke-Gricksch,unklar,-,-,unbekannt,Mensch
1931_16184,Q2644971,Alfred Frank,Alfred Frank,identisch,1884-05-28,1945-01-12,plausibel,Mensch
1931_16184,Q2644977,Alfred Frank,Alfred Frankenfeld,unklar,1898-10-27,-,nein,Mensch
1931_16184,Q2644975,Alfred Frank,Alfred Franke-Gricksch,unklar,-,-,unbekannt,Mensch
1931_16185,Q2644971,Alfred Frank,Alfred Frank,identisch,1884-05-28,1945-01-12,plausibel,Mensch
1931_16185,Q2644977,Alfred Frank,Alfred Frankenfeld,unklar,1898-10-27,-,nein,Mensch
1931_16185,Q2644975,Alfred Frank,Alfred Franke-Gricksch,unklar,-,-,unbekannt,Mensch
1931_16186,Q2644971,Alfred Frank,Alfred Frank,identisch,1884-05-28,1945-01-12,plausibel,Mensch
1931_16186,Q2644977,Alfred Frank,Alfred Frankenfeld,unklar,1898-10-27,-,nein,Mensch
1931_16186,Q2644975,Alfred Frank,Alfred Franke-Gricksch,unklar,-,-,unbekannt,Mensch
1931_16191,Q709392,Arthur Frank,Arthur Franklin Fuller,unklar,-,-,unbekannt,Mensch
1931_16191,Q74987,Arthur Frank,Arthur Frank Mathews,unklar,1860-01-01,-,nein,Mensch
1931_16193,Q71862,Bernhard Frank,Bernhard Frank,identisch,1913-07-15,2011-06-29,plausibel,Mensch
1931_16196,Q86866,Berthold Frank,Berthold Frank Hoselitz,unklar,1913-05-27,1995-02-14,plausibel,Mensch
1931_16198,Q62133,Bruno Frank,Bruno Frank,identisch,1887-06-13,1945-06-20,plausibel,Mensch
1931_16198,Q993249,Bruno Frank,Bruno Frankewitz,unklar,1897-12-08,1982-08-11,plausibel,Mensch
1931_16198,Q993230,Bruno Frank,Bruno F. Apitz,unklar,-,-,unbekannt,Mensch
1931_16200,Q106212,Carl Frank,Carl Frankenstein,unklar,1905-02-16,1990-01-22,plausibel,Mensch
1931_16200,Q643246,Carl Frank,Carl Franklin,unklar,1949-04-11,-,nein,Mensch
1931_16215,Q1352184,Erich Frank,Erich Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16215,Q1352194,Erich Frank,Erich Franke,unklar,1908-09-06,1986-04-23,plausibel,Mensch
1931_16215,Q1352187,Erich Frank,Erich Frank (Mediziner),unklar,1884-06-28,1957-02-13,plausibel,Mensch
1931_16215,Q1352186,Erich Frank,Erich Frank (Philosoph),unklar,-,-,unbekannt,Mensch
1931_16216,Q15808481,Ernst Frank,Ernst Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16216,Q1358095,Ernst Frank,Ernst Frank,identisch,1900-08-22,-,nein,Mensch
1931_16216,Q15440398,Ernst Frank,Ernst Frank (Komponist),unklar,1847-02-07,1889-08-17,nein,Mensch
1931_16216,Q1358097,Ernst Frank,Ernst Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16216,Q6193328,Ernst Frank,Ernst Franke,unklar,1856-01-06,1925-10-12,nein,Mensch
1931_16217,Q15808481,Ernst Frank,Ernst Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16217,Q1358095,Ernst Frank,Ernst Frank,identisch,1900-08-22,-,nein,Mensch
1931_16217,Q15440398,Ernst Frank,Ernst Frank (Komponist),unklar,1847-02-07,1889-08-17,nein,Mensch
1931_16217,Q1358097,Ernst Frank,Ernst Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16217,Q6193328,Ernst Frank,Ernst Franke,unklar,1856-01-06,1925-10-12,nein,Mensch
1931_16218,Q15808481,Ernst Frank,Ernst Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16218,Q1358095,Ernst Frank,Ernst Frank,identisch,1900-08-22,-,nein,Mensch
1931_16218,Q15440398,Ernst Frank,Ernst Frank (Komponist),unklar,1847-02-07,1889-08-17,nein,Mensch
1931_16218,Q1358097,Ernst Frank,Ernst Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16218,Q6193328,Ernst Frank,Ernst Franke,unklar,1856-01-06,1925-10-12,nein,Mensch
1931_16219,Q15808481,Ernst Frank,Ernst Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16219,Q1358095,Ernst Frank,Ernst Frank,identisch,1900-08-22,-,nein,Mensch
1931_16219,Q15440398,Ernst Frank,Ernst Frank (Komponist),unklar,1847-02-07,1889-08-17,nein,Mensch
1931_16219,Q1358097,Ernst Frank,Ernst Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16219,Q6193328,Ernst Frank,Ernst Franke,unklar,1856-01-06,1925-10-12,nein,Mensch
1931_16220,Q15808481,Ernst Frank,Ernst Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16220,Q1358095,Ernst Frank,Ernst Frank,identisch,1900-08-22,-,nein,Mensch
1931_16220,Q15440398,Ernst Frank,Ernst Frank (Komponist),unklar,1847-02-07,1889-08-17,nein,Mensch
1931_16220,Q1358097,Ernst Frank,Ernst Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16220,Q6193328,Ernst Frank,Ernst Franke,unklar,1856-01-06,1925-10-12,nein,Mensch
1931_16224,Q1257874,Felix Frank,Felix Frank,identisch,-,-,unbekannt,Mensch
1931_16224,Q4492377,Felix Frank,Felix Frankl,unklar,1905-03-12,1961-04-07,plausibel,Mensch
1931_16224,Q1403472,Felix Frank,Felix Frankfurter,unklar,1882-11-15,1965-02-22,plausibel,Mensch
1931_16226,Q1466246,Fritz Frank,Fritz Franke,unklar,-,-,unbekannt,Mensch
1931_16227,Q1466246,Fritz Frank,Fritz Franke,unklar,-,-,unbekannt,Mensch
1931_16228,Q1466246,Fritz Frank,Fritz Franke,unklar,-,-,unbekannt,Mensch
1931_16230,Q1504238,Georg Frank,Georg Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16230,Q1481089,Georg Frank,Georg Frank,identisch,-,-,unbekannt,Mensch
1931_16230,Q1504242,Georg Frank,Georg Frank,identisch,1907-12-14,1944-11-13,plausibel,Mensch
1931_16231,Q1432569,Gerhard Frank,Gerhard Frank,identisch,-,-,unbekannt,Mensch
1931_16231,Q15428789,Gerhard Frank,Gerhard Franke (Maler),unklar,-,-,unbekannt,Mensch
1931_16231,Q62303,Gerhard Frank,Gerhard Franke,unklar,1933-07-07,1997-11-03,nein,Mensch
1931_16235,Q1555808,Gustav Frank,Gustav Frank,identisch,-,-,unbekannt,Mensch
1931_16236,Q1555808,Gustav Frank,Gustav Frank,identisch,-,-,unbekannt,Mensch
1931_16237,Q1555808,Gustav Frank,Gustav Frank,identisch,-,-,unbekannt,Mensch
1931_16239,Q60087,Hans Frank,Hans Frank,identisch,1900-05-23,1946-10-16,plausibel,Mensch
1931_16239,Q1579513,Hans Frank,Hans Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16239,Q92443,Hans Frank,Hans Frankenthal,unklar,1926-01-01,1999-01-01,plausibel,Mensch
1931_16239,Q1579519,Hans Frank,Hans Franke (Komponist),unklar,1882-09-17,1971-05-22,plausibel,Mensch
1931_16239,Q1579516,Hans Frank,Hans Franke,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16239,Q1570782,Hans Frank,Hans Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16240,Q60087,Hans Frank,Hans Frank,identisch,1900-05-23,1946-10-16,plausibel,Mensch
1931_16240,Q1579513,Hans Frank,Hans Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16240,Q92443,Hans Frank,Hans Frankenthal,unklar,1926-01-01,1999-01-01,plausibel,Mensch
1931_16240,Q1579519,Hans Frank,Hans Franke (Komponist),unklar,1882-09-17,1971-05-22,plausibel,Mensch
1931_16240,Q1579516,Hans Frank,Hans Franke,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16240,Q1570782,Hans Frank,Hans Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16243,Q15815317,Hermann Frank,Hermann Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16243,Q15815318,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Mensch
1931_16243,Q1611090,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16243,Q1611088,Hermann Frank,Hermann Franken,unklar,-,-,unbekannt,Mensch
1931_16243,Q1611086,Hermann Frank,Hermann Franke (Geologe),unklar,1847-12-05,1932-09-16,plausibel,Mensch
1931_16243,Q2717078,Hermann Frank,Hermann Frank (Mediziner),unklar,1858-02-26,1942-10-01,plausibel,Mensch
1931_16243,Q106904,Hermann Frank,Hermann Frank Meyer,unklar,-,-,unbekannt,Mensch
1931_16244,Q15815317,Hermann Frank,Hermann Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16244,Q15815318,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Mensch
1931_16244,Q1611090,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16244,Q1611088,Hermann Frank,Hermann Franken,unklar,-,-,unbekannt,Mensch
1931_16244,Q1611086,Hermann Frank,Hermann Franke (Geologe),unklar,1847-12-05,1932-09-16,plausibel,Mensch
1931_16244,Q2717078,Hermann Frank,Hermann Frank (Mediziner),unklar,1858-02-26,1942-10-01,plausibel,Mensch
1931_16244,Q106904,Hermann Frank,Hermann Frank Meyer,unklar,-,-,unbekannt,Mensch
1931_16245,Q15815317,Hermann Frank,Hermann Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16245,Q15815318,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Mensch
1931_16245,Q1611090,Hermann Frank,Hermann Franke,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16245,Q1611088,Hermann Frank,Hermann Franken,unklar,-,-,unbekannt,Mensch
1931_16245,Q1611086,Hermann Frank,Hermann Franke (Geologe),unklar,1847-12-05,1932-09-16,plausibel,Mensch
1931_16245,Q2717078,Hermann Frank,Hermann Frank (Mediziner),unklar,1858-02-26,1942-10-01,plausibel,Mensch
1931_16245,Q106904,Hermann Frank,Hermann Frank Meyer,unklar,-,-,unbekannt,Mensch
1931_16258,Q86636,Julius Frank,Julius Frank,identisch,1808-12-08,1841-06-19,nein,Mensch
1931_16258,Q1712613,Julius Frank,Julius Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16258,Q6309798,Julius Frank,Julius Frankenburg,unklar,-,-,unbekannt,-
1931_16258,Q1712615,Julius Frank,Julius Frank (Maler),unklar,1826-04-11,1908-04-29,nein,Mensch
1931_16259,Q86636,Julius Frank,Julius Frank,identisch,1808-12-08,1841-06-19,nein,Mensch
1931_16259,Q1712613,Julius Frank,Julius Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16259,Q6309798,Julius Frank,Julius Frankenburg,unklar,-,-,unbekannt,-
1931_16259,Q1712615,Julius Frank,Julius Frank (Maler),unklar,1826-04-11,1908-04-29,nein,Mensch
1931_16267,Q1874389,Ludwig Frank,Ludwig Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16267,Q110490,Ludwig Frank,Ludwig Frank,identisch,-,-,unbekannt,Mensch
1931_16267,Q90291,Ludwig Frank,Ludwig Frank,identisch,1874-05-23,1914-09-03,nein,Mensch
1931_16267,Q1662245,Ludwig Frank,Ludwig Frankenthal,unklar,1885-11-27,-,nein,Mensch
1931_16267,Q1874391,Ludwig Frank,Ludwig Frank (Psychiater),unklar,-,-,unbekannt,Mensch
1931_16269,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16269,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16269,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16270,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16270,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16270,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16271,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16271,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16271,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16272,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16272,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16272,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16273,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16273,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16273,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16274,Q1912509,Max Frank,Max Frank,identisch,-,-,unbekannt,Mensch
1931_16274,Q1912511,Max Frank,Max Frankl,unklar,1982-07-16,-,nein,Mensch
1931_16274,Q115367,Max Frank,Max Frankel,unklar,1930-04-03,-,nein,Mensch
1931_16278,Q1754952,Michael Frank,Michael Frank,identisch,-,-,unbekannt,Mensch
1931_16278,Q1383840,Michael Frank,Michael Franks,unklar,1944-09-18,-,nein,Mensch
1931_16278,Q630050,Michael Frank,Michael Franks,unklar,1963-09-23,-,nein,Mensch
1931_16278,Q70694,Michael Frank,Michael F. Feldkamp,unklar,1962-04-23,-,nein,Mensch
1931_16278,Q410145,Michael Frank,Michael Franks,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16278,Q1669231,Michael Frank,Michael Frankenstein,unklar,-,-,unbekannt,Mensch
1931_16278,Q6830408,Michael Frank,Michael Frankenberg,unklar,1978-01-13,-,nein,Mensch
1931_16284,Q1996758,Norbert Frank,Norbert Franken,unklar,-,-,unbekannt,Mensch
1931_16286,Q1747757,Paul Frank,Paul Frank,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_16286,Q1558699,Paul Frank,Paul Frank,identisch,1885-04-14,1976-03-20,plausibel,Mensch
1931_16286,Q343616,Paul Frank,Paul Dano,unklar,1984-06-19,-,nein,Mensch
1931_16286,Q277980,Paul Frank,Paul Frankeur,unklar,1905-06-29,1974-10-27,plausibel,Mensch
1931_16286,Q615781,Paul Frank,Paul Frank Baer,unklar,-,-,unbekannt,Mensch
1931_16286,Q7149341,Paul Frank,Paul F. Berliner,unklar,-,-,unbekannt,Mensch
1931_16286,Q7149269,Paul Frank,Paul Frank Baum,unklar,1936-01-01,-,nein,Mensch
1931_16287,Q7325768,Richard Frank,Richard Frank,identisch,1953-01-04,1995-08-27,nein,Mensch
1931_16287,Q1363450,Richard Frank,Richard Frank,identisch,-,-,unbekannt,Mensch
1931_16287,Q726445,Richard Frank,Richard Franklin,unklar,1948-07-15,2007-07-11,nein,Mensch
1931_16287,Q322827,Richard Frank,Dick Celeste,unklar,1937-11-11,-,nein,Mensch
1931_16287,Q675194,Richard Frank,Richard Frank Stika,unklar,1957-07-04,-,nein,Mensch
1931_16287,Q1414779,Richard Frank,Richard Frankland,unklar,1963-12-16,-,nein,Mensch
1931_16287,Q2149502,Richard Frank,Richard Franke (Pädagoge),unklar,1832-05-05,1905-01-28,nein,Mensch
1931_16288,Q7325768,Richard Frank,Richard Frank,identisch,1953-01-04,1995-08-27,nein,Mensch
