id,lat,lon
1931_37619,52.4979023,13.3143293
1931_37620,52.5160648,13.3356242
1931_37621,52.5327451,13.4304559
1931_37622,52.4639425432086,13.5146773925887
1931_37623,52.524689,13.4248082
1931_37624,52.5252909,13.3420639070615
1931_37625,52.5097811,13.4075973
1931_37626,,
1931_37627,52.4943986,13.3384937
1931_37628,52.4896249,13.3793395
1931_37629,52.4916423,13.3394664
1931_37630,52.4958172,13.3630446
1931_37631,52.5314659,13.4232709
1931_37632,52.5360268,13.4305324
1931_37633,52.5004403,13.2967641
1931_37634,,
1931_37635,52.4901908,13.3249152
1931_37636,52.5323774,13.4242538
1931_37637,52.5173349,13.3359446
1931_37638,,
1931_37639,52.4996767,13.3191436
1931_37640,52.501293,13.3056715
1931_37641,52.5588735,13.4668537
1931_37642,52.5034827,13.3071409
1931_37643,52.5013979,13.4315992
1931_37644,52.5217393,13.3368714
1931_37645,52.5267911,13.3365828
1931_37646,52.4960659,13.3357546
1931_37647,52.5360268,13.4305324
1931_37648,52.50176,13.3400092
1931_37649,,
1931_37650,52.6611315,13.2789564
1931_37651,52.4692682,13.2829586
1931_37652,52.5753447,13.2902363
1931_37653,52.4965957,13.3445097
1931_37654,,
1931_37655,52.4977596,13.316368
1931_37656,,
1931_37657,,
1931_37658,,
1931_37659,52.5198361,13.6352809
1931_37660,52.5110481,13.280904
1931_37661,52.4047393,13.3917529
1931_37662,52.5025506,13.3167698
1931_37663,52.5021037,13.3360694
1931_37664,52.5020653,13.3218902
1931_37665,52.5335507,13.4333159
1931_37666,52.5270184,13.3341486
1931_37667,52.4601031,13.5229534
1931_37668,52.50376765,13.3430097256069
1931_37669,52.5021511,13.3171879
1931_37670,52.4919067,13.3471853
1931_37671,52.5116344,13.4080197
1931_37672,52.4913307,13.3352683
1931_37673,52.5485504,13.5811899
1931_37674,52.489942,13.3384181
1931_37675,52.4264849,13.3304416
1931_37676,52.4980442,13.3089254
1931_37677,52.5461989,13.3362038153979
1931_37678,52.5004403,13.2967641
1931_37679,52.4922036,13.3413314
1931_37680,52.4904952,13.3512212
1931_37681,52.4720782,13.3405605
1931_37682,52.489785,13.3435466
1931_37683,,
1931_37684,52.5099202,13.2771154
1931_37685,52.5003913,13.3194124
1931_37686,52.4958172,13.3630446
1931_37687,52.5233539,13.2006566
1931_37688,52.4961308,13.3102637
1931_37689,52.5289049,13.3851404
1931_37690,52.5323211,13.4315634
1931_37691,52.5485504,13.5811899
1931_37692,52.4797618,13.3226159
1931_37693,52.5299984,13.4149274
1931_37694,52.4989291,13.3248867
1931_37695,,
1931_37696,52.5030339,13.4531898
1931_37697,,
1931_37698,52.536051,13.4283888
1931_37699,52.5105677,13.2870857
1931_37700,52.512188,13.4229126
1931_37701,52.5334346,13.4009672
1931_37702,52.4913254,13.4270924
1931_37703,,
1931_37704,52.566106,13.3205635
1931_37705,52.5124967,13.411125
1931_37706,52.621116,13.2997654
1931_37707,52.4797618,13.3226159
1931_37708,52.4956968,13.3212113
1931_37709,52.5058665,13.3968976044328
1931_37710,52.5492815,13.4528561
1931_37711,,
1931_37712,52.4589782,13.3430996
1931_37713,52.4971078,13.3017926
1931_37714,52.488732,13.3390742
1931_37715,52.4885449,13.5605352
1931_37716,52.5254428,13.4231686
1931_37717,52.4639425432086,13.5146773925887
1931_37718,52.5461989,13.3362038153979
1931_37719,52.4795001,13.2880497
1931_37720,52.5025506,13.3167698
1931_37721,52.5193127,13.3331494
1931_37722,52.5120295,13.4132187
1931_37723,52.4944707,13.3488477
1931_37724,52.5535229,13.4118142
1931_37725,,
1931_37726,52.536051,13.4283888
1931_37727,52.5508668,13.4530668
1931_37728,52.4966801,13.3452138
1931_37729,52.4581258,13.3216342
1931_37730,52.3886118,13.3934343
1931_37731,52.4877005,13.300152
1931_37732,52.5045683,13.3079027
1931_37733,52.488376,13.3126691
1931_37734,52.5411471,13.4127365
1931_37735,,
1931_37736,52.5256129,13.3876395
1931_37737,,
1931_37738,52.501354,13.2935826
1931_37739,52.49179815,13.3275432
1931_37740,52.511958,13.3156646
1931_37741,52.5240227,13.3363048
1931_37742,52.4944421,13.3402294
1931_37743,52.5037286,13.3835005
1931_37744,52.500601,13.3813767
1931_37745,52.5079252,13.3229681
1931_37746,52.4841759,13.3830100316607
1931_37747,52.4932108,13.3676753
1931_37748,52.4446227,13.3206492390579
1931_37749,52.4916719,13.2913971
1931_37750,52.5031856,13.3222641
1931_37751,52.5334407,13.4321353780461
1931_37752,52.6312392,13.312955192943
1931_37753,52.5113085,13.2716972959789
1931_37754,52.4531424,13.3200438
1931_37755,,
1931_37756,52.52311465,13.4531323024011
1931_37757,52.5035198,13.362416
1931_37758,52.5536012,13.3769269
1931_37759,52.5417509,13.363508
1931_37760,52.5173251,13.4323749
1931_37761,52.5173251,13.4323749
1931_37762,52.4805358,13.2892312
1931_37763,52.5506093,13.4178603
1931_37764,52.49972285,13.3349966634615
1931_37765,52.479764,13.2842506
1931_37766,52.5285944,13.4073378
1931_37767,52.4804829,13.4402130333333
1931_37768,52.4950484,13.3462421
1931_37769,52.4261153,13.1614292
1931_37770,52.5578281,13.4141092
1931_37771,52.530104,13.325091
1931_37772,52.5224935,13.4330076
1931_37773,52.5367162,13.4203402
1931_37774,52.501354,13.2935826
1931_37775,52.5347295,13.4046326
1931_37776,52.5366527,13.3915097
1931_37777,52.5234367,13.3372047
1931_37778,52.51719165,13.3372033582072
1931_37779,52.4967099,13.3372412
1931_37780,52.5347295,13.4046326
1931_37781,52.502284,13.3150905
1931_37782,52.5153974,13.3009434
1931_37783,52.5364738,13.4247895
1931_37784,52.4932429,13.3405846
1931_37785,52.4922377,13.319459
1931_37786,52.5020653,13.3218902
1931_37787,,
1931_37788,52.5072349,13.3174354
1931_37789,52.5446662,13.4121433147034
1931_37790,,
1931_37791,52.501293,13.3056715
1931_37792,52.5109134,13.3979721
1931_37793,52.5100493,13.3999237
1931_37794,52.457823,13.5097361
1931_37795,,
1931_37796,52.50901605,13.4059854680372
1931_37797,52.4960567,13.3332322
1931_37798,52.4959646,13.3906939
1931_37799,52.5156112,13.3047481
1931_37800,52.460913,13.3367989
1931_37801,52.4991166,13.2975364
1931_37802,52.4991166,13.2975364
1931_37803,52.5068822,13.2922933
1931_37804,52.4820013,13.2746854
1931_37805,52.4897197,13.3408553
1931_37806,52.5029683,13.373852
1931_37807,52.5329463,13.420964
1931_37808,52.520724,13.3488683
1931_37809,52.5209629,13.5179098
1931_37810,52.5042404,13.3182535
1931_37811,52.5590163,13.4185176
1931_37812,52.5183343,13.41902
1931_37813,,
1931_37814,52.5114147,13.2685623
1931_37815,52.5046624,13.331216
1931_37816,52.5146635,13.465989
1931_37817,52.5035377,13.3029948
1931_37818,52.4906643,13.3318983
1931_37819,52.4795913,13.3450169
1931_37820,52.50777895,13.3182137205157
1931_37821,52.5474056,13.3690074
1931_37822,52.493686,13.3457908
1931_37823,52.4033487,13.5792109804472
1931_37824,52.5156112,13.3047481
1931_37825,,
1931_37826,52.51750625,13.2956113441188
1931_37827,52.5832279,13.3990959
1931_37828,52.5028161,13.3036338
1931_37829,,
1931_37830,52.45498875,13.28559185
1931_37831,52.4605458,13.3729687
1931_37832,,
1931_37833,52.400081,13.5674886
1931_37834,52.48483145,13.2706551298121
1931_37835,52.4033487,13.5792109804472
1931_37836,52.5070468,13.269644
1931_37837,52.5156112,13.3047481
1931_37838,52.5368596,13.4286822
1931_37839,52.4880038,13.2961978
1931_37840,52.4664882,13.3421235
1931_37841,52.4929566,13.3476252
1931_37842,52.5501706,13.403669
1931_37843,52.4972961,13.3172799
1931_37844,52.5105493,13.2830399
1931_37845,52.5605303,13.4058733977819
1931_37846,52.5314102,13.1984929
1931_37847,52.5295794,13.4367096
1931_37848,52.4906827,13.3342977
1931_37849,52.4901973,13.3507184788336
1931_37850,52.4951377,13.3117296
1931_37851,52.5291746,13.3500845
1931_37852,52.5008539,13.3272976
1931_37853,52.501293,13.3056715
1931_37854,52.483366,13.2608082
1931_37855,52.4389113,13.3478077
1931_37856,52.44976795,13.44544785
1931_37857,52.4881732,13.3374589
1931_37858,52.49993375,13.5617082129821
1931_37859,52.5290209,13.4007899
1931_37860,52.5223501,13.4515091733035
1931_37861,52.4850521,13.3468859
1931_37862,52.4938249,13.3629607
1931_37863,52.4293787,13.1981064
1931_37864,,
1931_37865,52.5692231,13.4009402
1931_37866,52.4647628,13.342489
1931_37867,52.44749805,13.3906009396303
1931_37868,52.5002261,13.2967351
1931_37869,52.4856283,13.4357803
1931_37870,52.545159,13.370393
1931_37871,52.4876694,13.3416854
1931_37872,52.4972554,13.3287228
1931_37873,52.5193127,13.3331494
1931_37874,52.4986395,13.3146131
1931_37875,52.5410621,13.4118261
1931_37876,52.4982083,13.3612273
1931_37877,52.5413085,13.4100933
1931_37878,52.5269873,13.3965783
1931_37879,52.53915,13.398247
1931_37880,52.5237069,13.4022376
1931_37881,52.5257252,13.3395262
1931_37882,52.489668,13.3370023
1931_37883,52.4954079,13.3292159
1931_37884,,
1931_37885,52.4954079,13.3292159
1931_37886,,
1931_37887,52.4729172,13.1129021
1931_37888,52.5006702,13.2913481
1931_37889,,
1931_37890,52.5013282,13.3162985
1931_37891,52.510398,13.4084958
1931_37892,52.510326,13.4082477
1931_37893,52.5021079,13.3243077
1931_37894,52.5335507,13.4333159
1931_37895,52.5900822,13.3650803
1931_37896,52.4959784,13.3289359
1931_37897,52.5222219,13.3381733
1931_37898,52.4998477,13.3215236
1931_37899,52.4991735,13.2991375
1931_37900,52.508696,13.4128293
1931_37901,52.4986632,13.3164012
1931_37902,,
1931_37903,52.5008539,13.3272976
1931_37904,52.44712565,13.3060687
1931_37905,52.5004817,13.3119076
1931_37906,52.45749465,13.51114945
1931_37907,52.4973078,13.3470546
1931_37908,52.5208932,13.3850975
1931_37909,52.4901185,13.3111529
1931_37910,52.5237069,13.4022376
1931_37911,,
1931_37912,52.5041995,13.3085317
1931_37913,52.493299975,13.33901855
1931_37914,52.5832279,13.3990959
1931_37915,52.4762402,13.3086783
1931_37916,52.4951194,13.334592
1931_37917,52.5731426,13.5100426
1931_37918,,
1931_37919,52.4619115,13.2774944
1931_37920,52.5514023,13.4148371
1931_37921,52.4917033,13.3264523
1931_37922,52.5060477,13.3150711
1931_37923,,
1931_37924,,
1931_37925,52.4976796,13.3266493
1931_37926,52.4637649,13.335898
1931_37927,52.5020647,13.6394519
1931_37928,,
1931_37929,52.5004817,13.3119076
1931_37930,52.5173349,13.3359446
1931_37931,52.47625745,13.3265260593784
1931_37932,52.4602478,13.3342413
1931_37933,52.5264893,13.418393
1931_37934,52.5193747,13.3317231
1931_37935,52.4716532,13.3263389
1931_37936,52.4903608,13.3516624
1931_37937,52.5177814,13.3441954582437
1931_37938,52.5718923,13.3799948
1931_37939,52.4970882,13.3289887
1931_37940,52.4974641,13.3176881
1931_37941,,
1931_37942,52.5431161,13.4148475
1931_37943,52.5374229,13.40085105
1931_37944,52.5287523,13.4060524
1931_37945,52.49206505,13.3492706506861
1931_37946,52.5183367,13.3329525
1931_37947,52.5287523,13.4060524
1931_37948,52.4577345,13.3816284
1931_37949,52.5162958,13.4536125
1931_37950,,
1931_37951,52.5240475,13.4097117
1931_37952,52.5111539,13.2828254
1931_37953,52.5020653,13.3218902
1931_37954,52.5013514,13.3291484
1931_37955,52.5197781,13.3320203
1931_37956,52.4958427,13.3341296
1931_37957,52.4372727,13.2935265958126
1931_37958,52.54997408,13.42933474
1931_37959,52.5334856,13.4075773
1931_37960,52.4280053,13.3387167436791
1931_37961,52.4540588,13.5685061
1931_37962,52.5140469,13.483891
1931_37963,52.4969136,13.3126435
1931_37964,52.5041871,13.3597314
1931_37965,52.5294242,13.4184301
1931_37966,52.4951194,13.334592
1931_37967,52.4855603,13.3223479
1931_37968,52.4854005,13.3158637
1931_37969,52.5081977,13.272941
1931_37970,,
1931_37971,52.4859963,13.3298391109189
1931_37972,52.492894,13.3057177167014
1931_37973,52.4852585,13.328217
1931_37974,,
1931_37975,52.4982025,13.3103781
1931_37976,52.50392045,13.3065375674265
1931_37977,52.5161311,13.2958404733577
1931_37978,52.501293,13.3056715
1931_37979,52.4899561,13.3386958
1931_37980,52.4985622,13.3071092
1931_37981,,
1931_37982,52.4935116,13.3522761
1931_37983,52.420622,13.3635949
1931_37984,52.5170119,13.3416608272601
1931_37985,52.5253695,13.3975034
1931_37986,52.42840435,13.3280767389055
1931_37987,52.5187883,13.4207094
1931_37988,52.5435664,13.4377877396917
1931_37989,52.4927455,13.3464293
1931_37990,,
1931_37991,52.5051324,13.3479196
1931_37992,52.5097811,13.4075973
1931_37993,52.5532372,13.3779145
1931_37994,52.5153974,13.3009434
1931_37995,52.4968694,13.3017551
1931_37996,52.4398616,13.5767699
1931_37997,52.5162979,13.3398039
1931_37998,52.4879809,13.3371731
1931_37999,,
1931_38000,52.4931935,13.3282218
1931_38001,52.5209629,13.5179098
1931_38002,52.53596985,13.3943068325374
1931_38003,52.502085,13.3034349
1931_38004,,
1931_38005,52.4715658,13.3368331
1931_38006,52.4857525,13.2915828
1931_38007,52.4931086,13.3068799781953
1931_38008,52.43188255,13.33569295
1931_38009,52.5010826,13.3092013
1931_38010,,
1931_38011,52.490976,13.3382807
1931_38012,52.4869591,13.3367725
1931_38013,52.4970898,13.2920835
1931_38014,52.5349616,13.3492953
1931_38015,52.5121258,13.4199355
1931_38016,52.5163072,13.3352997291536
1931_38017,52.5020451,13.3078321
1931_38018,52.5369429,13.4281696
1931_38019,52.4998273,13.4378706
1931_38020,52.4047393,13.3917529
1931_38021,52.4939688,13.2972433
1931_38022,52.5250047,13.4059761
1931_38023,52.5011169,13.3214325
1931_38024,,
1931_38025,52.5306787,13.4061027
1931_38026,52.454451,13.440575
1931_38027,,
1931_38028,52.5188571,13.3397109
1931_38029,52.5518072,13.3830217
1931_38030,52.5071644,13.3900969553579
1931_38031,52.499663,13.2979319
1931_38032,52.4826117,13.3843283
1931_38033,52.5377063,13.4833868
1931_38034,52.5112265,13.4095121
1931_38035,52.6354463,13.273252
1931_38036,52.5329637,13.3365307
1931_38037,,
1931_38038,,
1931_38039,52.53691905,13.41269575
1931_38040,52.4893087,13.4246579
1931_38041,,
1931_38042,52.5029683,13.373852
1931_38043,52.5011188,13.3273333
1931_38044,52.5309083222222,13.4132995888889
1931_38045,52.5237337,13.3389597
1931_38046,52.5383774,13.395667
1931_38047,52.5536012,13.3769269
1931_38048,52.5379636,13.4026765033708
1931_38049,52.5112607,13.4121334
1931_38050,52.4982211,13.3542424
1931_38051,52.496003,13.3382606
1931_38052,52.5153974,13.3009434
1931_38053,52.43358305,13.3375338571745
1931_38054,52.5387129,13.4093141
1931_38055,,
1931_38056,52.4982276,13.3141299
1931_38057,52.50771,13.3666148
1931_38058,,
1931_38059,52.4885063,13.3341243
1931_38060,52.49381625,13.334607
1931_38061,52.50265755,13.3059613263266
1931_38062,52.50440265,13.296832785901
1931_38063,52.5312154,13.3964066
1931_38064,52.4911307,13.3404128
1931_38065,52.5870613,13.37188
1931_38066,52.4852142,13.5807912
1931_38067,,
1931_38068,52.5875625,13.2860631
1931_38069,52.4870204,13.3382132
1931_38070,52.5154104,13.4188748
1931_38071,52.420622,13.3635949
1931_38072,52.4928601,13.3266312
1931_38073,52.4911503,13.3264983
1931_38074,52.4944465,13.3343089
1931_38075,52.5658307,13.4445358
1931_38076,52.5471037,13.3511969
1931_38077,52.4860314,13.344823
1931_38078,52.53832955,13.4030008811206
1931_38079,52.4506184,13.3267652
1931_38080,52.5897346,13.3704931
1931_38081,,
1931_38082,52.5041871,13.3597314
1931_38083,52.5202334,13.3454745
1931_38084,,
1931_38085,52.497184,13.3987436
1931_38086,52.4887453,13.3366611
1931_38087,52.5481466,13.4260673
1931_38088,52.4988591,13.3056201
1931_38089,52.5065925,13.4662228
1931_38090,52.4982025,13.3103781
1931_38091,,
1931_38092,52.59107955,13.4690908156363
1931_38093,52.4906107,13.3429397
1931_38094,52.5004817,13.3119076
1931_38095,52.4959266,13.3086105
1931_38096,52.5112265,13.4095121
1931_38097,52.5097975,13.3184553071563
1931_38098,52.60981575,13.4292704412082
1931_38099,52.4928129,13.3478156
1931_38100,52.4154186,13.3110804818369
1931_38101,52.5162979,13.3398039
1931_38102,52.5029449,13.317587
1931_38103,52.4911503,13.3264983
1931_38104,52.5233381,13.3990526
1931_38105,52.5469143,13.4166707
1931_38106,52.5457517,13.4195795
1931_38107,52.545554,13.3773063
1931_38108,52.4130575,13.1535564879032
1931_38109,52.5162979,13.3398039
1931_38110,52.5020944,13.3289242
1931_38111,52.4920839,13.3332214
1931_38112,,
1931_38113,52.5351624,13.4090013
1931_38114,52.5004359,13.3344952
1931_38115,52.4914004,13.3344413
1931_38116,52.5027367,13.3519105
1931_38117,52.4952201,13.3443608
1931_38118,52.6107652,13.4290759
1931_38119,52.41393435,13.3074272482181
1931_38120,52.5264891,13.3425866
1931_38121,52.4931086,13.3068799781953
1931_38122,52.4941504,13.3150935
1931_38123,52.5166145,13.3394447101593
1931_38124,,
1931_38125,52.44712565,13.3060687
1931_38126,52.4812549,13.2709322
1931_38127,52.4918365,13.3269494
1931_38128,52.5188571,13.3397109
1931_38129,52.4859013,13.3352152
1931_38130,52.4878469,13.3371699
1931_38131,52.5042807,13.3146838
1931_38132,52.5093553,13.4168290117114
1931_38133,52.4966379,13.3319001
1931_38134,52.5000215,13.4078281
1931_38135,52.4991799,13.3011476
1931_38136,52.4745666,13.2805345
1931_38137,52.5079971,13.4171922
1931_38138,52.488839,13.3409640536722
1931_38139,52.4911307,13.3404128
1931_38140,52.49039605,13.28445535
1931_38141,52.4910976,13.3459317
1931_38142,52.5052009,13.3327281
1931_38143,52.5327813,13.4230611
1931_38144,52.4731493,13.3199318
1931_38145,52.5164332,13.2969029
1931_38146,52.5025276,13.3008599
1931_38147,52.5253179,13.3871189
1931_38148,52.5418777,13.4280053
1931_38149,52.5360254,13.3635524
1931_38150,52.4882189,13.3024723
1931_38151,52.5033204,13.3168769
1931_38152,52.6107652,13.4290759
1931_38153,52.5258714,13.1919459149633
1931_38154,52.5156112,13.3047481
1931_38155,52.4968673,13.355543
1931_38156,52.5013857,13.3915763
1931_38157,52.4670179,13.3849317
1931_38158,52.5105067,13.4495544
1931_38159,52.5122924,13.6293361
1931_38160,52.4947935,13.3422477
1931_38161,52.5024213,13.3370230602373
1931_38162,52.4969396,13.3223675
1931_38163,52.521031,13.2545243
1931_38164,52.6372486,13.5233814
1931_38165,52.4702981,13.3713206
1931_38166,52.5211745,13.349719
1931_38167,52.5112932,13.4306033
1931_38168,,
1931_38169,52.5087869,13.4196876
1931_38170,52.4960268,13.3286437
1931_38171,,
1931_38172,52.501456,13.3055198
1931_38173,52.5375943,13.40359965
1931_38174,52.520724,13.3488683
1931_38175,52.4426196,13.2607441197984
1931_38176,52.4890519,13.26681955
1931_38177,52.4892902,13.3376599
1931_38178,52.457322,13.5121822
1931_38179,52.489131,13.3389703
1931_38180,52.4947336,13.3093259760203
1931_38181,52.5122738,13.4593622
1931_38182,52.5087622,13.3201174
1931_38183,52.515461,13.4180054
1931_38184,52.46431825,13.2836093017214
1931_38185,52.5195851,13.330257
1931_38186,,
1931_38187,52.5505158,13.3878966
1931_38188,52.5162979,13.3398039
1931_38189,52.5021566,13.3363679
1931_38190,52.521031,13.2545243
1931_38191,52.5113817,13.2694921
1931_38192,52.50086075,13.3882897202559
1931_38193,52.5359412,13.4120089
1931_38194,52.5220604,13.4333544
1931_38195,52.5004817,13.3119076
1931_38196,52.5270689,13.4249098
1931_38197,52.5339019,13.4308869
1931_38198,52.592171,13.3964937
1931_38199,52.5033204,13.3168769
1931_38200,52.5069355,13.326095
1931_38201,52.524689,13.4248082
1931_38202,52.5014677,13.3002757
1931_38203,52.4832486,13.3841811
1931_38204,52.541139,13.4554505
1931_38205,52.4947935,13.3422477
1931_38206,52.4925111,13.3809113
1931_38207,52.4593531,13.3710037
1931_38208,52.4527243,13.3762756
1931_38209,52.45005655,13.4466185152195
1931_38210,52.434745,13.30180605
1931_38211,52.5317646,13.422197
1931_38212,52.5188571,13.3397109
1931_38213,52.47497005,13.3178676513136
1931_38214,52.5157019,13.3005353
1931_38215,52.5273606,13.4125887
1931_38216,,
1931_38217,,
1931_38218,52.5161149,13.4072935
1931_38219,52.5189113,13.3328441
1931_38220,52.5233196,13.3783981
1931_38221,52.5588846,13.4260121
1931_38222,,
1931_38223,52.5212201,13.3375932
1931_38224,52.5014565,13.2932017
1931_38225,52.4882806,13.324465
1931_38226,52.4877029,13.5216198
1931_38227,52.5299406,13.4095009
1931_38228,52.5211083,13.4094708
1931_38229,52.49293055,13.3440091812169
1931_38230,52.5069355,13.326095
1931_38231,52.541139,13.4554505
1931_38232,52.4604555,13.4943055
1931_38233,,
1931_38234,52.5358277,13.2052003
1931_38235,52.52987345,13.4360800807517
1931_38236,52.4969536,13.3180428
1931_38237,52.5099408,13.403393
1931_38238,52.5064567,13.2502003
1931_38239,52.4154186,13.3110804818369
1931_38240,52.4917512,13.334079
1931_38241,52.5369429,13.4281696
1931_38242,52.4987958,13.3645657
1931_38243,52.4993763,13.3050078
1931_38244,52.4975786,13.3396258
1931_38245,52.5047715,13.3154588
1931_38246,52.4919585,13.3284599
1931_38247,52.4937895,13.4034359
1931_38248,52.50354795,13.2925468068675
1931_38249,52.5984932,13.3323736
1931_38250,52.51479925,13.3358774144584
1931_38251,52.50771,13.3666148
1931_38252,52.5035952,13.3567313
1931_38253,52.5247264,13.4059768
1931_38254,52.5030322,13.3157832
1931_38255,52.5560878,13.3421442
1931_38256,52.5489415,13.4140699
1931_38257,52.5073031,13.3443266
1931_38258,52.5161311,13.2958404733577
1931_38259,,
1931_38260,52.5112932,13.4306033
1931_38261,52.5324895,13.4321659
1931_38262,52.5122924,13.6293361
1931_38263,52.515461,13.4180054
1931_38264,52.5020451,13.3078321
1931_38265,52.5233539,13.2006566
1931_38266,52.4981158,13.4170165
1931_38267,52.5123746,13.299828
1931_38268,52.5576373,13.4357119
1931_38269,52.5239385,13.3539177
1931_38270,52.5087622,13.3201174
1931_38271,52.525558,13.3912932
1931_38272,52.5363027,13.4023586953463
1931_38273,52.4980354,13.3003065
1931_38274,52.495503,13.2987845
1931_38275,52.486586,13.3333509
1931_38276,52.5485715,13.4140548
1931_38277,52.5028058,13.301001189161
1931_38278,52.4899276,13.3244669
1931_38279,52.4826117,13.3843283
1931_38280,52.5371691,13.4080099
1931_38281,52.4950484,13.3462421
1931_38282,52.4986204,13.3065798
1931_38283,52.5485715,13.4140548
1931_38284,52.5017904,13.2994078
1931_38285,52.5359412,13.4120089
1931_38286,52.5588846,13.4260121
1931_38287,52.4975333,13.3169568
1931_38288,,
1931_38289,,
1931_38290,,
1931_38291,52.539705,13.4196883
1931_38292,52.5129805,13.2869832
1931_38293,52.4951158,13.3329458
1931_38294,52.5015532,13.42189455
1931_38295,52.464449,13.2814802
1931_38296,52.4869617,13.3380184
1931_38297,,
1931_38298,52.4967093,13.353815
1931_38299,52.497208,13.346755
1931_38300,,
1931_38301,52.4767361,13.2889499
1931_38302,52.5036415,13.3092469
1931_38303,52.4885382,13.3261993459859
1931_38304,52.524689,13.4248082
1931_38305,52.5270811,13.3997836
1931_38306,52.4378691,13.3484121
1931_38307,52.5626618,13.4114452
1931_38308,52.48660075,13.339198581773
1931_38309,,
1931_38310,52.4785955,13.3336769
1931_38311,52.5201166,13.3953908
1931_38312,52.5107306,13.2898966
1931_38313,52.4977312,13.3463304
1931_38314,52.5042807,13.3146838
1931_38315,52.5209629,13.5179098
1931_38316,52.4933038,13.38125
1931_38317,52.4894136,13.3370886
1931_38318,52.5046605,13.2931903
1931_38319,52.5233466,13.4071487
1931_38320,52.5052523384615,13.2978366461538
1931_38321,52.4733864,13.3264889
1931_38322,,
1931_38323,52.5116221,13.3017252
1931_38324,52.5498579,13.3516717
1931_38325,52.4133453,13.1592122654415
1931_38326,52.5250047,13.4059761
1931_38327,52.4909765,13.3233702
1931_38328,52.5188571,13.3397109
1931_38329,52.4981889,13.3112674
1931_38330,52.4593531,13.3710037
1931_38331,52.5094678,13.3249576
1931_38332,52.4426196,13.2607441197984
1931_38333,52.5166145,13.3394447101593
1931_38334,52.4879809,13.3371731
1931_38335,52.5042524,13.3705455
1931_38336,52.522336,13.3384762
1931_38337,52.4995585,13.4801965181818
1931_38338,52.5305403,13.400337
1931_38339,52.4349341,13.340635
1931_38340,52.5066218,13.3107348
1931_38341,52.5101561,13.3165791
1931_38342,52.5499782,13.4092162
1931_38343,52.5146635,13.465989
1931_38344,52.4678188,13.4310399
1931_38345,52.4920839,13.3332214
1931_38346,52.501293,13.3056715
1931_38347,52.4855074,13.3395496
1931_38348,52.5173318,13.4304289
1931_38349,52.5295794,13.4367096
1931_38350,52.5153974,13.3009434
1931_38351,52.510326,13.2836142
1931_38352,52.42180155,13.1639530645364
1931_38353,,
1931_38354,52.5021566,13.3363679
1931_38355,52.50836,13.393978
1931_38356,52.4828064,13.309679
1931_38357,52.5046631,13.3175595
1931_38358,52.4904952,13.3512212
1931_38359,,
1931_38360,52.4929596,13.330058
1931_38361,52.4991044,13.3115746
1931_38362,52.4988877,13.31092005
1931_38363,52.626824,13.3192545186518
1931_38364,52.5257252,13.3395262
1931_38365,52.4913207,13.3360495
1931_38366,52.4544811,13.2796326
1931_38367,52.6129143,13.2976839
1931_38368,52.5080043,13.4128403
1931_38369,52.4783657,13.5352095
1931_38370,52.4928427,13.3220893
1931_38371,52.536051,13.4283888
1931_38372,52.5118324,13.4662494
1931_38373,52.4893087,13.4246579
1931_38374,52.446398,13.3692416
1931_38375,52.5145849,13.3151955
1931_38376,52.5233381,13.3990526
1931_38377,52.4371015,13.30075635
1931_38378,52.547687,13.3694497
1931_38379,52.5617414,13.3319004
1931_38380,52.5530365,13.3856117
1931_38381,52.4788455,13.59650505
1931_38382,52.5078674,13.3913963
1931_38383,52.5007321,13.3036791
1931_38384,52.5458279,13.4125311
1931_38385,52.4894011,13.3172911
1931_38386,52.5212201,13.3375932
1931_38387,52.5398913,13.488786
1931_38388,52.5092993,13.2859154
1931_38389,52.5043941,13.311366
1931_38390,52.5156024,13.2998298
1931_38391,52.5025126,13.3238904
1931_38392,52.4973892,13.3075869
1931_38393,52.43227865,13.1986623815382
1931_38394,52.4872328,13.3377886613779
1931_38395,52.4922377,13.319459
1931_38396,52.5143375,13.4608496
1931_38397,52.4955552,13.3050329
1931_38398,52.5100603,13.2793054
1931_38399,52.4911669,13.3395923
1931_38400,52.521031,13.2545243
1931_38401,52.591834,13.39552
1931_38402,52.4968335,13.3322167
1931_38403,52.5259491,13.4588953
1931_38404,52.4506184,13.3267652
1931_38405,52.5215676,13.337335
1931_38406,52.4918989,13.3521321
1931_38407,52.5173318,13.4304289
1931_38408,52.5029887,13.3203568
1931_38409,52.4886497,13.3405747
1931_38410,52.4461825,13.3069807142322
1931_38411,52.521031,13.2545243
1931_38412,,
1931_38413,,
1931_38414,52.5311385,13.3947904
1931_38415,52.5536012,13.3769269
1931_38416,,
1931_38417,52.52436,13.3898524
1931_38418,52.4723632,13.3314477
1931_38419,52.586999,13.2833839
1931_38420,52.5177814,13.3441954582437
1931_38421,52.4832486,13.3841811
1931_38422,52.5422793,13.4922136
1931_38423,52.498127,13.3065203
1931_38424,52.5263111,13.3487105
1931_38425,52.5041871,13.3597314
1931_38426,52.4870258,13.343721
1931_38427,52.4804989,13.3461308
1931_38428,52.5410433,13.4907272
1931_38429,52.4797618,13.3226159
1931_38430,,
1931_38431,52.4949043,13.4158941
1931_38432,52.5135843,13.4039703
1931_38433,52.531102,13.403535
1931_38434,52.52174,13.3362778
1931_38435,52.4823329,13.342536
